CustomerKey,Total_Orders,Total_Quantity,Total_Spend_USD,First_Order_Date,Last_Order_Date,Avg_Order_Value,Customer_Tenure_Days,Recency_Days,Order_Frequency,Is_Active,Customer_Segment
71343,2,4,758.8499999999999,2024-03-24,2025-07-17,379.42499999999995,661,181,0.08683068017366136,0,Bronze
71511,8,19,3553.6,2024-02-09,2025-11-24,444.2,705,51,0.32653061224489793,1,Silver
71625,7,15,3991.77,2024-08-04,2025-08-29,570.2528571428571,528,138,0.3763440860215054,0,Silver
72003,5,21,3213.71,2024-06-13,2025-06-12,642.742,580,216,0.24590163934426232,0,Bronze
72194,2,5,76.95,2024-02-29,2025-07-04,38.475,685,194,0.08391608391608392,0,Bronze
72812,11,26,9284.86,2024-03-22,2025-07-11,844.0781818181819,663,187,0.47619047619047616,0,Gold
72826,2,2,683.95,2025-08-26,2025-09-26,341.975,141,110,0.3508771929824561,0,Bronze
73070,7,18,6165.92,2024-01-06,2025-07-12,880.8457142857143,739,186,0.27308192457737324,0,Silver
73636,1,2,204.0,2025-04-17,2025-04-17,204.0,272,272,0.09933774834437087,0,New
73704,2,4,456.99,2024-05-07,2025-04-28,228.495,617,261,0.09273570324574962,0,Bronze
74071,7,34,5982.15,2024-08-21,2025-10-27,854.592857142857,511,79,0.38817005545286504,1,Silver
74581,1,6,774.0,2025-05-20,2025-05-20,774.0,239,239,0.11152416356877323,0,New
74585,6,15,4151.98,2024-03-05,2025-11-27,691.9966666666666,680,48,0.2535211267605634,1,Silver
74687,2,6,2810.0,2024-01-20,2024-11-24,1405.0,725,416,0.07947019867549668,0,Inactive
74845,5,15,879.6500000000001,2024-06-25,2025-06-02,175.93,568,226,0.2508361204013378,0,Bronze
74871,1,4,3876.0,2024-11-24,2024-11-24,3876.0,416,416,0.06726457399103139,0,Inactive
75555,9,40,7109.42,2024-04-02,2025-12-11,789.9355555555555,652,34,0.39589442815249265,1,Silver
75706,8,27,7039.02,2024-01-17,2025-11-17,879.8775,728,58,0.316622691292876,1,Silver
75965,9,20,6425.54,2024-01-03,2025-12-24,713.9488888888889,742,21,0.349740932642487,1,Silver
75976,4,12,2352.9300000000003,2024-03-17,2025-01-17,588.2325000000001,668,362,0.17191977077363899,0,Bronze
75991,3,7,1509.8899999999999,2024-02-08,2025-02-01,503.2966666666666,706,347,0.12228260869565216,0,Bronze
76013,4,10,1387.52,2024-04-11,2025-08-14,346.88,643,153,0.17830609212481427,0,Bronze
76021,10,25,10817.92,2024-01-29,2025-09-02,1081.792,716,134,0.40214477211796246,0,Silver
76149,1,3,71.16,2024-04-05,2024-04-05,71.16,649,649,0.044182621502209134,0,Inactive
76499,1,8,44.0,2024-07-09,2024-07-09,44.0,554,554,0.051369863013698634,0,Inactive
76560,10,35,8687.4,2024-02-20,2025-12-11,868.74,694,34,0.4143646408839779,1,Silver
76714,8,19,4949.51,2024-02-19,2025-07-17,618.68875,695,181,0.3310344827586207,0,Silver
76891,3,8,9389.8,2024-02-22,2024-10-01,3129.933333333333,692,470,0.12465373961218837,0,Inactive
76979,1,5,549.75,2025-08-05,2025-08-05,549.75,162,162,0.15625,0,New
77150,2,11,6831.48,2024-06-04,2024-06-12,3415.74,589,581,0.09693053311793215,0,Inactive
77290,2,3,399.99,2025-07-28,2025-10-22,199.995,170,84,0.3,1,Bronze
77534,7,33,2706.8900000000003,2024-01-21,2025-09-12,386.6985714285715,724,124,0.27851458885941643,0,Silver
78097,4,6,787.61,2024-03-15,2025-09-16,196.9025,670,120,0.17142857142857143,0,Bronze
78428,10,18,10616.26,2024-01-11,2025-03-29,1061.626,734,291,0.39267015706806285,0,Silver
78578,3,4,540.0,2024-03-11,2024-08-29,180.0,674,503,0.1278409090909091,0,Inactive
78616,1,8,336.0,2025-01-22,2025-01-22,336.0,357,357,0.07751937984496124,0,New
79131,3,11,4287.48,2024-11-12,2025-02-24,1429.1599999999999,428,324,0.1965065502183406,0,Bronze
79191,6,24,6758.35,2024-10-12,2025-12-22,1126.3916666666667,459,23,0.36809815950920244,1,Silver
79245,4,10,3497.0,2024-05-13,2025-04-29,874.25,611,260,0.187207488299532,0,Bronze
80029,1,2,519.98,2024-08-26,2024-08-26,519.98,506,506,0.055970149253731345,0,Inactive
80128,1,4,91.56,2025-07-21,2025-07-21,91.56,177,177,0.14492753623188406,0,New
80155,2,10,471.94,2024-06-18,2025-04-16,235.97,575,273,0.09917355371900825,0,Bronze
80172,8,32,11351.95,2024-01-24,2025-10-31,1418.99375,721,75,0.3195739014647137,1,Silver
80273,7,11,1845.97,2024-01-02,2025-12-26,263.71,743,19,0.2716688227684347,1,Bronze
80598,1,2,999.8,2024-11-06,2024-11-06,999.8,434,434,0.06465517241379311,0,Inactive
81018,8,31,20727.46,2024-01-30,2025-09-25,2590.9325,715,111,0.32214765100671144,0,Silver
81720,5,20,14782.869999999999,2024-06-19,2025-08-30,2956.5739999999996,574,137,0.24834437086092717,0,Bronze
82415,6,18,3467.87,2024-02-02,2025-04-12,577.9783333333334,712,277,0.2425876010781671,0,Silver
82533,2,4,409.85,2024-02-26,2024-05-17,204.925,688,607,0.08356545961002786,0,Inactive
82644,5,11,5438.33,2024-10-11,2025-02-15,1087.666,460,333,0.3061224489795918,0,Bronze
83643,3,4,604.0,2024-04-17,2025-04-05,201.33333333333334,637,284,0.13493253373313344,0,Bronze
83651,4,9,737.02,2024-01-19,2025-06-17,184.255,726,211,0.15873015873015872,0,Bronze
83690,1,2,265.98,2024-06-30,2024-06-30,265.98,563,563,0.050590219224283306,0,Inactive
83705,2,4,3291.88,2025-01-04,2025-12-22,1645.94,375,23,0.14814814814814814,1,Bronze
83985,4,10,3477.5,2024-08-18,2025-11-13,869.375,514,62,0.22058823529411764,1,Bronze
84085,3,11,6503.99,2025-04-20,2025-09-30,2167.9966666666664,269,106,0.3010033444816054,0,Bronze
85080,2,4,1152.0,2024-12-21,2025-04-20,576.0,389,269,0.1431980906921241,0,Bronze
85124,1,1,299.0,2024-04-25,2024-04-25,299.0,629,629,0.045523520485584223,0,Inactive
85265,4,17,1713.8400000000001,2024-03-24,2025-11-16,428.46000000000004,661,59,0.1736613603473227,1,Bronze
85430,2,3,470.0,2024-01-01,2024-03-20,235.0,744,665,0.07751937984496124,0,Inactive
85597,6,24,5794.93,2024-02-16,2025-12-18,965.8216666666667,698,27,0.24725274725274726,1,Silver
85609,4,6,476.3,2024-09-11,2025-09-10,119.075,490,126,0.23076923076923078,0,Bronze
85804,2,5,6339.95,2024-12-09,2025-01-19,3169.975,401,360,0.13921113689095127,0,Bronze
85861,2,5,236.33,2024-11-05,2025-12-07,118.165,435,38,0.12903225806451613,1,Bronze
85974,12,36,7581.15,2024-04-09,2025-11-15,631.7624999999999,645,60,0.5333333333333333,1,Gold
86036,4,18,2046.54,2024-01-05,2024-11-23,511.635,740,417,0.15584415584415584,0,Inactive
86126,4,9,4689.83,2024-04-01,2025-11-08,1172.4575,653,67,0.17569546120058566,1,Bronze
86267,2,4,3023.0,2025-10-18,2025-11-07,1511.5,88,68,0.5084745762711864,1,Bronze
86465,2,4,85.97,2024-11-30,2025-06-18,42.985,410,210,0.13636363636363638,0,Bronze
86472,4,12,2664.8,2024-11-02,2025-02-06,666.2,438,342,0.25641025641025644,0,Bronze
86475,5,18,4917.72,2024-01-11,2025-11-12,983.5440000000001,734,63,0.19633507853403143,1,Bronze
87229,1,1,499.9,2024-09-01,2024-09-01,499.9,500,500,0.056603773584905655,0,Inactive
87690,2,11,1425.04,2024-08-25,2025-12-19,712.52,507,26,0.111731843575419,1,Bronze
87891,3,11,443.37,2024-01-12,2024-10-30,147.79,733,441,0.11795543905635648,0,Inactive
88047,1,8,879.6,2024-07-22,2024-07-22,879.6,541,541,0.052539404553415055,0,Inactive
88785,3,10,2187.98,2025-02-20,2025-11-30,729.3266666666667,328,45,0.25139664804469275,1,Bronze
88791,1,8,4064.0,2025-12-10,2025-12-10,4064.0,35,35,0.46153846153846145,1,New
88897,5,19,4086.18,2024-02-06,2025-10-04,817.236,708,102,0.2032520325203252,0,Bronze
89416,1,3,897.0,2024-11-18,2024-11-18,897.0,422,422,0.06637168141592921,0,Inactive
89721,4,14,4214.93,2024-09-28,2025-11-07,1053.7325,473,68,0.2385685884691849,1,Bronze
89946,4,16,3311.92,2024-01-11,2025-09-06,827.98,734,130,0.15706806282722513,0,Bronze
90037,2,9,865.98,2024-02-05,2025-08-21,432.99,709,146,0.08119079837618404,0,Bronze
90079,4,8,770.06,2024-02-13,2025-12-20,192.515,701,25,0.16415868673050615,1,Bronze
90316,8,21,4917.19,2024-02-29,2025-11-04,614.64875,685,71,0.3356643356643357,1,Silver
90893,5,10,7273.540000000001,2024-02-13,2025-05-11,1454.708,701,248,0.2051983584131327,0,Bronze
91218,1,5,118.6,2024-11-28,2024-11-28,118.6,412,412,0.06787330316742082,0,Inactive
91545,1,3,479.97,2024-07-25,2024-07-25,479.97,538,538,0.0528169014084507,0,Inactive
91756,1,7,265.65000000000003,2025-11-11,2025-11-11,265.65000000000003,64,64,0.3191489361702128,1,New
91913,4,13,1174.7,2024-04-22,2025-12-31,293.675,632,14,0.18126888217522658,1,Bronze
91918,2,7,476.6,2024-02-22,2024-08-17,238.3,692,515,0.08310249307479224,0,Inactive
92275,2,8,2249.98,2024-03-12,2025-05-18,1124.99,673,241,0.08534850640113797,0,Bronze
92311,2,5,1608.95,2024-06-30,2025-01-17,804.475,563,362,0.10118043844856661,0,Bronze
92920,4,15,6696.9,2024-03-07,2025-09-29,1674.225,678,107,0.1694915254237288,0,Bronze
93314,12,37,10143.55,2024-02-01,2025-07-10,845.2958333333332,713,188,0.4845222072678331,0,Gold
93339,7,24,12421.56,2024-01-13,2025-01-30,1774.5085714285713,732,349,0.2755905511811024,0,Silver
93389,2,3,149.88,2024-05-11,2025-07-04,74.94,613,194,0.09331259720062209,0,Bronze
93788,2,3,470.0,2024-03-24,2025-08-09,235.0,661,158,0.08683068017366136,0,Bronze
94554,4,17,5360.92,2024-04-25,2025-06-08,1340.23,629,220,0.1820940819423369,0,Bronze
94758,5,26,4150.81,2024-01-03,2025-12-25,830.162,742,20,0.19430051813471502,1,Bronze
95043,4,9,983.75,2024-01-24,2024-11-27,245.9375,721,413,0.15978695073235685,0,Inactive
95275,3,10,1807.68,2024-08-07,2025-09-28,602.5600000000001,525,108,0.16216216216216217,0,Bronze
96331,7,18,3654.3100000000004,2024-02-08,2025-12-27,522.0442857142858,706,18,0.28532608695652173,1,Silver
96631,1,1,232.0,2024-03-06,2024-03-06,232.0,679,679,0.042313117066290554,0,Inactive
97219,1,1,349.0,2025-09-15,2025-09-15,349.0,121,121,0.19867549668874174,0,New
97228,3,6,809.96,2024-03-27,2024-12-17,269.9866666666667,658,393,0.1308139534883721,0,Inactive
97611,9,49,7042.15,2024-01-29,2025-12-19,782.4611111111111,716,26,0.36193029490616624,1,Silver
98002,7,24,5283.76,2024-01-03,2025-01-20,754.8228571428572,742,359,0.272020725388601,0,Silver
98185,1,5,899.95,2024-11-02,2024-11-02,899.95,438,438,0.06410256410256411,0,Inactive
98583,7,17,1832.72,2024-05-21,2025-06-02,261.81714285714287,603,226,0.33175355450236965,0,At_Risk
99189,1,4,276.0,2025-03-18,2025-03-18,276.0,302,302,0.09036144578313253,0,New
99711,5,18,2176.4,2024-04-23,2025-07-15,435.28000000000003,631,183,0.22692889561270801,0,Bronze
99810,7,22,4993.219999999999,2024-03-15,2025-10-11,713.3171428571428,670,95,0.3,0,Silver
99988,6,24,7592.9400000000005,2024-06-06,2025-11-30,1265.49,587,45,0.29173419773095627,1,Silver
100040,3,9,4158.0,2024-12-13,2025-08-25,1386.0,397,142,0.2107728337236534,0,Bronze
100092,12,40,9238.699999999999,2024-02-10,2025-12-10,769.8916666666665,704,35,0.4904632152588556,1,Gold
100361,1,1,9.99,2025-02-10,2025-02-10,9.99,338,338,0.08152173913043478,0,New
100386,4,13,2240.62,2024-11-29,2025-11-22,560.155,411,53,0.272108843537415,1,Bronze
101064,3,9,349.39,2024-03-26,2025-09-09,116.46333333333332,659,127,0.13062409288824384,0,Bronze
101100,7,25,6565.7,2024-08-11,2025-07-22,937.9571428571428,521,176,0.3811252268602541,0,Silver
102466,3,5,1770.99,2025-07-17,2025-08-15,590.33,181,152,0.4265402843601896,0,Bronze
102503,6,21,12608.48,2024-07-14,2025-12-31,2101.4133333333334,549,14,0.31088082901554404,1,Silver
102817,3,3,673.44,2024-08-21,2025-11-12,224.48000000000002,511,63,0.16635859519408502,1,Bronze
104456,6,18,4112.67,2024-09-02,2025-09-25,685.445,499,111,0.3402646502835539,0,Silver
104748,4,13,3459.34,2024-01-08,2025-04-30,864.835,737,259,0.15645371577574968,0,Bronze
105107,1,2,299.9,2025-06-24,2025-06-24,299.9,204,204,0.12820512820512822,0,New
105126,2,8,947.9200000000001,2025-10-08,2025-10-11,473.96000000000004,98,95,0.46875,0,Bronze
105417,4,12,7479.39,2025-01-16,2025-04-30,1869.8475,363,259,0.3053435114503817,0,Bronze
105595,2,9,3036.9,2024-06-23,2024-11-13,1518.45,570,427,0.1,0,Inactive
105647,15,47,10318.94,2024-02-27,2025-12-25,687.9293333333334,687,20,0.6276150627615064,1,Gold
106039,1,2,198.0,2025-01-04,2025-01-04,198.0,375,375,0.07407407407407407,0,Inactive
106880,5,27,11398.93,2024-01-21,2025-09-28,2279.786,724,108,0.1989389920424403,0,Bronze
107299,3,20,1294.89,2024-04-08,2024-12-29,431.63000000000005,646,381,0.1331360946745562,0,Inactive
108022,2,5,1874.97,2024-10-20,2025-07-07,937.485,451,191,0.12474012474012476,0,Bronze
108311,8,25,7101.17,2024-03-07,2025-10-14,887.64625,678,92,0.3389830508474576,0,Silver
109148,3,7,2533.7,2024-05-01,2024-08-10,844.5666666666666,623,522,0.13782542113323124,0,Inactive
109580,4,15,751.98,2024-05-28,2025-11-08,187.995,596,67,0.19169329073482427,1,Bronze
109977,2,3,319.79,2024-12-26,2025-04-21,159.895,384,268,0.14492753623188406,0,Bronze
111207,3,14,3030.26,2024-03-05,2025-12-09,1010.0866666666667,680,36,0.1267605633802817,1,Bronze
111492,5,13,2926.33,2024-03-24,2025-09-17,585.266,661,119,0.2170767004341534,0,Bronze
111568,2,9,5061.96,2025-05-11,2025-07-01,2530.98,248,197,0.2158273381294964,0,Bronze
112287,1,2,219.98,2024-03-26,2024-03-26,219.98,659,659,0.043541364296081284,0,Inactive
112762,4,10,2968.99,2024-03-20,2025-12-28,742.2475,665,17,0.1726618705035971,1,Bronze
113121,3,16,2070.0,2024-05-18,2025-03-09,690.0,606,311,0.14150943396226415,0,Bronze
113244,9,29,6092.53,2024-01-04,2025-12-05,676.9477777777778,741,40,0.3501945525291829,1,Silver
113290,2,4,3034.99,2025-01-23,2025-10-13,1517.495,356,93,0.15544041450777202,0,Bronze
113294,4,13,3476.0,2024-03-02,2025-06-26,869.0,683,202,0.16830294530154277,0,Bronze
113448,5,10,5226.820000000001,2024-01-06,2025-01-08,1045.364,739,371,0.1950585175552666,0,Inactive
113481,4,9,7321.679999999999,2024-06-02,2025-12-20,1830.4199999999998,591,25,0.1932367149758454,1,Bronze
113635,3,6,722.73,2024-04-11,2024-08-07,240.91,643,525,0.1337295690936107,0,Inactive
113833,2,4,548.97,2024-03-01,2024-10-05,274.485,684,466,0.08403361344537814,0,Inactive
114070,7,19,18796.559999999998,2024-01-03,2025-11-10,2685.222857142857,742,65,0.272020725388601,1,Silver
114201,3,7,653.96,2024-08-15,2025-04-10,217.98666666666668,517,279,0.16453382084095064,0,Bronze
114561,5,11,1465.93,2024-01-10,2024-04-06,293.18600000000004,735,648,0.19607843137254902,0,Inactive
114916,6,11,3842.35,2024-01-06,2025-04-22,640.3916666666667,739,267,0.2340702210663199,0,Silver
114949,5,19,5598.29,2024-04-12,2025-12-05,1119.658,642,40,0.22321428571428573,1,Bronze
115168,3,7,206.13,2024-10-29,2025-09-14,68.71,442,122,0.19067796610169493,0,Bronze
115335,7,26,14826.55,2024-01-04,2025-10-06,2118.078571428571,741,100,0.27237354085603116,0,Silver
115447,8,28,11870.29,2024-05-13,2025-11-30,1483.78625,611,45,0.374414976599064,1,Silver
115452,4,7,853.99,2024-04-27,2025-12-13,213.4975,627,32,0.18264840182648404,1,Bronze
115902,4,10,4033.7300000000005,2024-05-10,2025-10-07,1008.4325000000001,614,99,0.1863354037267081,0,Bronze
116149,6,19,5156.5,2024-03-17,2025-09-15,859.4166666666666,668,121,0.25787965616045844,0,Silver
116524,6,15,3667.6499999999996,2024-01-03,2025-10-28,611.275,742,78,0.23316062176165803,1,Silver
116571,1,8,4712.0,2024-02-22,2024-02-22,4712.0,692,692,0.04155124653739612,0,Inactive
116824,2,5,382.32,2025-02-05,2025-07-04,191.16,343,194,0.16085790884718498,0,Bronze
117048,1,1,877.5,2024-04-05,2024-04-05,877.5,649,649,0.044182621502209134,0,Inactive
117386,1,2,199.98,2024-11-06,2024-11-06,199.98,434,434,0.06465517241379311,0,Inactive
117496,3,17,1837.92,2025-03-17,2025-10-18,612.64,303,88,0.2702702702702703,1,Bronze
117995,1,3,1140.0,2025-09-16,2025-09-16,1140.0,120,120,0.2,0,New
118271,10,24,14463.82,2024-01-10,2025-12-04,1446.382,735,41,0.39215686274509803,1,Silver
118451,2,4,2498.0,2024-01-09,2025-07-31,1249.0,736,167,0.07832898172323759,0,Bronze
118540,4,22,5300.93,2024-05-31,2025-09-02,1325.2325,593,134,0.1926163723916533,0,Bronze
118829,8,24,4023.55,2024-08-17,2025-10-18,502.94375,515,88,0.4403669724770642,1,Silver
118902,1,3,110.97,2024-10-02,2024-10-02,110.97,469,469,0.06012024048096193,0,Inactive
119085,3,11,7763.8,2024-03-12,2025-02-09,2587.9333333333334,673,339,0.12802275960170698,0,Bronze
119365,6,19,3444.93,2024-02-23,2025-09-01,574.155,691,135,0.2496532593619972,0,Silver
120398,1,1,493.0,2025-09-28,2025-09-28,493.0,108,108,0.2173913043478261,0,New
120607,3,9,1823.98,2025-04-25,2025-11-21,607.9933333333333,264,54,0.3061224489795918,1,Bronze
120802,3,10,417.58,2024-07-29,2025-12-03,139.19333333333333,534,42,0.15957446808510636,1,Bronze
120952,1,2,872.4,2025-12-31,2025-12-31,872.4,14,14,0.6818181818181818,1,New
121324,1,5,194.95000000000002,2024-11-19,2024-11-19,194.95000000000002,421,421,0.06651884700665188,0,Inactive
121376,3,15,2916.96,2024-03-13,2024-08-28,972.32,672,504,0.12820512820512822,0,Inactive
121813,3,21,2684.6,2024-07-04,2025-06-13,894.8666666666667,559,215,0.15280135823429541,0,Bronze
121958,5,20,4940.4,2024-05-26,2024-11-12,988.0799999999999,598,428,0.23885350318471338,0,Inactive
122096,3,12,1551.93,2024-02-07,2025-04-22,517.3100000000001,707,267,0.12211668928086838,0,Bronze
122511,2,4,1854.92,2025-02-14,2025-11-09,927.46,334,66,0.16483516483516483,1,Bronze
122533,7,22,13766.89,2024-09-11,2025-11-24,1966.6985714285713,490,51,0.40384615384615385,1,Silver
123266,5,14,1532.8,2024-01-30,2025-06-15,306.56,715,213,0.20134228187919465,0,Bronze
123353,3,17,2836.96,2024-01-24,2024-09-07,945.6533333333333,721,494,0.11984021304926763,0,Inactive
124444,1,3,96.0,2024-03-31,2024-03-31,96.0,654,654,0.043859649122807015,0,Inactive
124719,6,22,2185.46,2024-04-09,2025-10-23,364.24333333333334,645,83,0.26666666666666666,1,Silver
124722,4,12,5569.96,2024-10-19,2025-05-26,1392.49,452,233,0.24896265560165975,0,Bronze
125008,1,6,990.0,2025-08-31,2025-08-31,990.0,136,136,0.18072289156626506,0,New
125033,1,1,56.99,2024-04-15,2024-04-15,56.99,639,639,0.04484304932735426,0,Inactive
125236,8,22,20928.02,2024-01-02,2025-10-31,2616.0025,743,75,0.3104786545924968,1,Silver
125254,4,4,547.54,2024-12-14,2025-06-04,136.885,396,224,0.28169014084507044,0,Bronze
125391,3,7,1876.0,2024-03-30,2025-02-20,625.3333333333334,655,328,0.13138686131386862,0,Bronze
125649,2,4,451.97,2024-04-20,2025-02-27,225.985,634,321,0.09036144578313253,0,Bronze
125764,3,10,3390.96,2024-09-08,2025-03-04,1130.32,493,316,0.17208413001912046,0,Bronze
125784,5,16,2134.94,2024-09-13,2025-08-07,426.988,488,160,0.2895752895752896,0,Bronze
125873,2,3,1726.6,2024-02-27,2025-12-11,863.3,687,34,0.08368200836820085,1,Bronze
125950,2,2,506.87,2025-03-16,2025-08-16,253.435,304,151,0.17964071856287425,0,Bronze
126083,10,41,15401.43,2024-02-07,2025-07-08,1540.143,707,190,0.40705563093622793,0,Silver
126320,1,4,1076.0,2025-07-05,2025-07-05,1076.0,193,193,0.13452914798206278,0,New
126573,4,10,2479.0,2024-06-12,2024-11-16,619.75,581,424,0.19639934533551553,0,Inactive
126633,3,11,3667.96,2024-01-06,2025-04-25,1222.6533333333334,739,264,0.11703511053315994,0,Bronze
126744,2,6,4692.0,2025-02-18,2025-12-26,2346.0,330,19,0.16666666666666666,1,Bronze
126838,3,20,1030.5,2024-03-30,2025-12-02,343.5,655,43,0.13138686131386862,1,Bronze
126852,8,28,5980.58,2024-01-22,2025-12-24,747.5725,723,21,0.3187250996015936,1,Silver
127015,13,45,11940.12,2024-01-04,2025-11-30,918.4707692307693,741,45,0.5058365758754864,1,Gold
127146,1,2,624.0,2024-08-29,2024-08-29,624.0,503,503,0.056285178236397754,0,Inactive
127193,4,11,1962.92,2024-08-28,2024-12-09,490.73,504,401,0.2247191011235955,0,Inactive
127239,4,7,343.42,2024-06-24,2024-12-01,85.855,569,409,0.2003338898163606,0,Inactive
127283,1,1,259.99,2025-11-07,2025-11-07,259.99,68,68,0.30612244897959184,1,New
127417,5,23,7741.29,2024-05-29,2025-11-18,1548.258,595,57,0.24000000000000002,1,Bronze
127943,10,42,8122.05,2024-01-15,2025-12-22,812.205,730,23,0.39473684210526316,1,Silver
128179,3,4,526.97,2024-05-12,2025-09-01,175.65666666666667,612,135,0.14018691588785048,0,Bronze
128305,10,35,4613.99,2024-02-19,2024-12-26,461.399,695,384,0.41379310344827586,0,Inactive
129176,3,15,7404.88,2024-02-26,2025-02-24,2468.2933333333335,688,324,0.12534818941504178,0,Bronze
129318,2,7,1970.0,2024-06-15,2025-01-14,985.0,578,365,0.09868421052631579,0,Bronze
129494,7,29,10826.609999999999,2024-01-10,2025-09-14,1546.6585714285713,735,122,0.27450980392156865,0,Silver
129540,2,11,3268.56,2025-01-28,2025-07-13,1634.28,351,185,0.15748031496062992,0,Bronze
129554,11,33,5283.95,2024-01-08,2025-11-24,480.35909090909087,737,51,0.4302477183833116,1,Gold
129581,4,16,3529.62,2024-05-17,2025-10-21,882.405,607,85,0.18838304552590265,1,Bronze
129698,1,1,54.0,2024-11-02,2024-11-02,54.0,438,438,0.06410256410256411,0,Inactive
130214,4,22,8844.15,2025-03-05,2025-09-09,2211.0375,315,127,0.34782608695652173,0,Bronze
130270,4,13,3309.82,2024-05-07,2025-04-20,827.455,617,269,0.18547140649149924,0,Bronze
130585,1,7,412.93,2024-02-11,2024-02-11,412.93,703,703,0.04092769440654843,0,Inactive
130670,12,35,4652.72,2024-02-08,2025-12-05,387.7266666666667,706,40,0.48913043478260865,1,Silver
130750,4,12,1362.56,2024-03-19,2025-11-26,340.64,666,49,0.1724137931034483,1,Bronze
131067,3,5,2831.0,2024-12-06,2025-06-07,943.6666666666666,404,221,0.2073732718894009,0,Bronze
131758,3,8,1436.4,2024-05-07,2025-04-04,478.8,617,285,0.1391035548686244,0,Bronze
131976,5,26,10823.93,2024-10-02,2025-03-29,2164.786,469,291,0.30060120240480964,0,Bronze
132377,3,5,801.74,2024-09-07,2025-12-31,267.24666666666667,494,14,0.1717557251908397,1,Bronze
132701,2,4,7019.98,2024-02-01,2024-06-27,3509.99,713,566,0.08075370121130553,0,Inactive
132774,5,8,2804.0,2024-01-12,2024-10-30,560.8,733,441,0.1965923984272608,0,Inactive
133358,4,13,9660.13,2024-03-12,2025-12-25,2415.0325,673,20,0.17069701280227595,1,Bronze
133458,6,16,4628.96,2024-07-13,2025-12-14,771.4933333333333,550,31,0.3103448275862069,1,Silver
133761,6,17,2458.87,2024-02-25,2025-11-10,409.81166666666667,689,65,0.25034770514603616,1,Silver
133787,7,20,8201.5,2024-01-03,2025-08-07,1171.642857142857,742,160,0.272020725388601,0,Silver
