ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Total_Units_Sold,Total_Orders,Total_Revenue_USD,Last_Sold_Date,Avg_Order_Quantity,Sales_Rank,Is_Top_Seller
137,"Adventure Works 32"" LCD HDTV M130 Silver",Adventure Works,Silver,$229.93 ,$499.99 ,201,Televisions,2,TV and Video,111.0,38.0,55498.89,2025-11-28,2.9210526315789473,229,1
138,"Adventure Works 32"" LCD HDTV M130 Black",Adventure Works,Black,$229.93 ,$499.99 ,201,Televisions,2,TV and Video,158.0,48.0,78998.42,2025-12-30,3.2916666666666665,142,1
139,"Adventure Works 32"" LCD HDTV M130 White",Adventure Works,White,$229.93 ,$499.99 ,201,Televisions,2,TV and Video,88.0,27.0,43999.12,2025-12-03,3.259259259259259,313,0
140,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Brown,$229.93 ,$499.99 ,201,Televisions,2,TV and Video,121.0,41.0,60498.79,2025-12-21,2.951219512195122,203,1
141,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Silver,$152.94 ,$299.99 ,201,Televisions,2,TV and Video,105.0,34.0,31498.95,2025-12-29,3.088235294117647,493,0
142,"Adventure Works 15.6"" LCD TV M130W Black",Adventure Works,Black,$152.94 ,$299.99 ,201,Televisions,2,TV and Video,131.0,34.0,39298.69,2025-12-16,3.8529411764705883,377,0
143,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,White,$152.94 ,$299.99 ,201,Televisions,2,TV and Video,149.0,45.0,44698.51,2025-11-24,3.311111111111111,305,0
144,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,$152.94 ,$299.99 ,201,Televisions,2,TV and Video,112.0,43.0,33598.880000000005,2025-12-18,2.604651162790698,449,0
145,"Adventure Works 52"" LCD HDTV X590 Silver",Adventure Works,Silver,$960.82 ,"$2,899.99 ",201,Televisions,2,TV and Video,122.0,31.0,353798.77999999997,2025-12-16,3.935483870967742,11,1
146,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,$960.82 ,"$2,899.99 ",201,Televisions,2,TV and Video,129.0,44.0,374098.70999999996,2025-11-20,2.9318181818181817,9,1
147,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,$960.82 ,"$2,899.99 ",201,Televisions,2,TV and Video,136.0,40.0,394398.63999999996,2025-11-25,3.4,8,1
148,"Adventure Works 52"" LCD HDTV X590 Brown",Adventure Works,Brown,$960.82 ,"$2,899.99 ",201,Televisions,2,TV and Video,107.0,36.0,310298.93,2025-12-16,2.9722222222222223,13,1
149,"Adventure Works 40"" LCD HDTV M690 Silver",Adventure Works,Silver,$392.60 ,"$1,184.97 ",201,Televisions,2,TV and Video,92.0,34.0,109017.24,2025-12-20,2.7058823529411766,91,1
150,"Adventure Works 40"" LCD HDTV M690 Black",Adventure Works,Black,$392.60 ,"$1,184.97 ",201,Televisions,2,TV and Video,97.0,33.0,114942.09,2025-12-23,2.9393939393939394,80,1
151,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,$392.60 ,"$1,184.97 ",201,Televisions,2,TV and Video,84.0,29.0,99537.48000000001,2025-12-27,2.896551724137931,105,1
152,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Brown,$392.60 ,"$1,184.97 ",201,Televisions,2,TV and Video,106.0,39.0,125606.82,2025-12-02,2.717948717948718,72,1
153,"Adventure Works 26"" 720p LCD HDTV M140 Silver",Adventure Works,Silver,$216.12 ,$469.97 ,201,Televisions,2,TV and Video,98.0,38.0,46057.060000000005,2025-12-16,2.5789473684210527,292,0
154,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Black,$216.12 ,$469.97 ,201,Televisions,2,TV and Video,134.0,45.0,62975.98,2025-12-11,2.977777777777778,194,1
155,"Adventure Works 26"" 720p LCD HDTV M140 White",Adventure Works,White,$216.12 ,$469.97 ,201,Televisions,2,TV and Video,84.0,26.0,39477.48,2025-11-16,3.230769230769231,374,0
156,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Brown,$216.12 ,$469.97 ,201,Televisions,2,TV and Video,114.0,34.0,53576.58,2025-12-16,3.3529411764705883,244,1
157,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",Adventure Works,Silver,$505.85 ,"$1,099.99 ",201,Televisions,2,TV and Video,147.0,42.0,161698.53,2025-12-18,3.5,45,1
158,"Adventure Works 37"" 1080p LCD HDTV M150W Black",Adventure Works,Black,$505.85 ,"$1,099.99 ",201,Televisions,2,TV and Video,118.0,36.0,129798.82,2025-12-20,3.2777777777777777,69,1
159,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,$505.85 ,"$1,099.99 ",201,Televisions,2,TV and Video,152.0,43.0,167198.48,2025-12-03,3.5348837209302326,40,1
160,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",Adventure Works,Brown,$505.85 ,"$1,099.99 ",201,Televisions,2,TV and Video,106.0,35.0,116598.94,2025-12-05,3.0285714285714285,77,1
161,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,$527.53 ,"$1,592.20 ",201,Televisions,2,TV and Video,102.0,35.0,162404.4,2025-11-05,2.914285714285714,43,1
162,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Black,$527.53 ,"$1,592.20 ",201,Televisions,2,TV and Video,79.0,30.0,125783.8,2025-10-02,2.6333333333333333,71,1
163,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,$527.53 ,"$1,592.20 ",201,Televisions,2,TV and Video,119.0,38.0,189471.80000000002,2025-12-20,3.1315789473684212,35,1
164,"Adventure Works 52"" LCD HDTV X790W Brown",Adventure Works,Brown,$527.53 ,"$1,592.20 ",201,Televisions,2,TV and Video,125.0,37.0,199025.0,2025-12-24,3.3783783783783785,31,1
165,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Black,$389.26 ,$763.51 ,201,Televisions,2,TV and Video,134.0,43.0,102310.34,2025-12-27,3.116279069767442,102,1
166,SV 16xDVD M300 Black,Southridge Video,Black,$54.72 ,$119.00 ,202,VCD & DVD,2,TV and Video,120.0,39.0,14280.0,2025-12-18,3.076923076923077,927,0
167,SV 8xDVD E100 Black,Southridge Video,Black,$35.18 ,$69.00 ,202,VCD & DVD,2,TV and Video,88.0,29.0,6072.0,2025-11-28,3.0344827586206895,1428,0
168,SV 16xDVD M310 Black,Southridge Video,Black,$59.32 ,$129.00 ,202,VCD & DVD,2,TV and Video,91.0,29.0,11739.0,2025-12-16,3.1379310344827585,1031,0
169,SV 16xDVD M320 Black,Southridge Video,Black,$54.72 ,$119.00 ,202,VCD & DVD,2,TV and Video,113.0,38.0,13447.0,2025-12-01,2.973684210526316,957,0
170,SV 16xDVD M330 Black,Southridge Video,Black,$50.13 ,$109.00 ,202,VCD & DVD,2,TV and Video,82.0,25.0,8938.0,2025-12-09,3.28,1176,0
171,SV 16xDVD E340 Black,Southridge Video,Black,$45.53 ,$99.00 ,202,VCD & DVD,2,TV and Video,78.0,27.0,7722.0,2025-12-19,2.888888888888889,1273,0
172,SV 22xDVD X680 Black,Southridge Video,Black,$55.99 ,$169.00 ,202,VCD & DVD,2,TV and Video,110.0,28.0,18590.0,2025-12-24,3.9285714285714284,783,0
173,SV 8xDVD E120 Black,Southridge Video,Black,$45.83 ,$89.90 ,202,VCD & DVD,2,TV and Video,93.0,37.0,8360.7,2025-12-15,2.5135135135135136,1216,0
174,SV 22xDVD M600 Black,Southridge Video,Black,$43.04 ,$129.90 ,202,VCD & DVD,2,TV and Video,90.0,27.0,11691.0,2025-12-03,3.3333333333333335,1036,0
175,SV 16xDVD M350 Black,Southridge Video,Black,$53.76 ,$116.90 ,202,VCD & DVD,2,TV and Video,129.0,31.0,15080.1,2025-12-05,4.161290322580645,894,0
176,SV 16xDVD M360 Black,Southridge Video,Black,$58.36 ,$126.90 ,202,VCD & DVD,2,TV and Video,125.0,40.0,15862.500000000002,2025-11-30,3.125,863,0
177,SV 8xDVD E130 Black,Southridge Video,Black,$29.01 ,$56.90 ,202,VCD & DVD,2,TV and Video,105.0,32.0,5974.5,2025-12-30,3.28125,1442,0
178,SV 8xDVD E140 Black,Southridge Video,Black,$33.65 ,$66.00 ,202,VCD & DVD,2,TV and Video,71.0,20.0,4686.0,2025-12-24,3.55,1587,0
179,SV 16xDVD M300 Silver,Southridge Video,Silver,$54.72 ,$119.00 ,202,VCD & DVD,2,TV and Video,106.0,35.0,12614.0,2025-12-24,3.0285714285714285,990,0
180,SV 8xDVD E100 Silver,Southridge Video,Silver,$35.18 ,$69.00 ,202,VCD & DVD,2,TV and Video,128.0,43.0,8832.0,2025-12-27,2.9767441860465116,1186,0
181,SV 16xDVD M310 Silver,Southridge Video,Silver,$59.32 ,$129.00 ,202,VCD & DVD,2,TV and Video,151.0,41.0,19479.0,2025-12-13,3.682926829268293,757,0
182,SV 16xDVD M320 Silver,Southridge Video,Silver,$54.72 ,$119.00 ,202,VCD & DVD,2,TV and Video,152.0,46.0,18088.0,2025-11-30,3.3043478260869565,798,0
183,SV 16xDVD M330 Silver,Southridge Video,Silver,$50.13 ,$109.00 ,202,VCD & DVD,2,TV and Video,121.0,44.0,13189.0,2025-12-31,2.75,965,0
184,SV 16xDVD E340 Silver,Southridge Video,Silver,$45.53 ,$99.00 ,202,VCD & DVD,2,TV and Video,136.0,46.0,13464.0,2025-12-28,2.9565217391304346,954,0
185,SV 22xDVD X680 Silver,Southridge Video,Silver,$55.99 ,$169.00 ,202,VCD & DVD,2,TV and Video,94.0,34.0,15886.0,2025-12-28,2.764705882352941,862,0
186,SV 8xDVD E120 Silver,Southridge Video,Silver,$45.83 ,$89.90 ,202,VCD & DVD,2,TV and Video,120.0,33.0,10788.0,2025-11-29,3.6363636363636362,1084,0
187,SV 22xDVD M600 Silver,Southridge Video,Silver,$43.04 ,$129.90 ,202,VCD & DVD,2,TV and Video,136.0,39.0,17666.4,2025-12-22,3.4871794871794872,810,0
188,SV 16xDVD M350 Silver,Southridge Video,Silver,$53.76 ,$116.90 ,202,VCD & DVD,2,TV and Video,122.0,29.0,14261.800000000001,2025-10-23,4.206896551724138,928,0
189,SV 16xDVD M360 Silver,Southridge Video,Silver,$58.36 ,$126.90 ,202,VCD & DVD,2,TV and Video,125.0,40.0,15862.5,2025-12-26,3.125,864,0
190,SV 8xDVD E130 Silver,Southridge Video,Silver,$29.01 ,$56.90 ,202,VCD & DVD,2,TV and Video,103.0,34.0,5860.7,2025-11-06,3.0294117647058822,1463,0
191,SV 8xDVD E140 Silver,Southridge Video,Silver,$33.65 ,$66.00 ,202,VCD & DVD,2,TV and Video,84.0,32.0,5544.0,2025-09-13,2.625,1495,0
192,Litware Home Theater System 4.1 Channel M410 Black,Litware,Black,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,27.0,9.0,16173.0,2025-06-30,3.0,850,0
193,Litware Home Theater System 5.1 Channel M511 Black,Litware,Black,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,2.0,1.0,1398.0,2024-07-08,2.0,2092,0
194,Litware Home Theater System 2.1 Channel E210 Black,Litware,Black,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,13.0,3.0,3887.0,2025-08-30,4.333333333333333,1717,0
195,Litware Home Theater System 5.1 Channel M510 Black,Litware,Black,$293.85 ,$639.00 ,203,Home Theater System,2,TV and Video,5.0,2.0,3195.0,2024-09-24,2.5,1820,0
196,Litware Home Theater System 2.1 Channel E211 Black,Litware,Black,$137.60 ,$269.90 ,203,Home Theater System,2,TV and Video,24.0,5.0,6477.599999999999,2025-05-29,4.8,1381,0
197,Litware Home Theater System 2.1 Channel E212 Black,Litware,Black,$152.90 ,$299.90 ,203,Home Theater System,2,TV and Video,3.0,2.0,899.6999999999999,2025-05-09,1.5,2201,0
198,Litware Home Theater System 4.1 Channel M411 Black,Litware,Black,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,9.0,3.0,5391.0,2025-08-10,3.0,1512,0
199,Litware Home Theater System 4.1 Channel M412 Black,Litware,Black,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,5.0,3.0,2845.0,2025-12-25,1.6666666666666667,1860,0
200,Litware Home Theater System 4.1 Channel M413 Black,Litware,Black,$252.47 ,$549.00 ,203,Home Theater System,2,TV and Video,11.0,3.0,6039.0,2025-02-20,3.6666666666666665,1430,0
201,Litware Home Theater System 5.1 Channel M512 Black,Litware,Black,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,27.0,6.0,18873.0,2025-10-25,4.5,777,0
202,Litware Home Theater System 5.1 Channel M513 Black,Litware,Black,$316.85 ,$689.00 ,203,Home Theater System,2,TV and Video,18.0,6.0,12402.0,2025-10-30,3.0,999,0
203,Litware Home Theater System 7.1 Channel M710 Black,Litware,Black,$264.72 ,$799.00 ,203,Home Theater System,2,TV and Video,13.0,2.0,10387.0,2025-08-06,6.5,1096,0
204,Litware Home Theater System 7.1 Channel X711 Black,Litware,Black,$367.43 ,"$1,109.00 ",203,Home Theater System,2,TV and Video,10.0,3.0,11090.0,2025-09-12,3.3333333333333335,1064,0
205,Litware Home Theater System 5.1 Channel M514 Black,Litware,Black,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,4.0,2.0,2396.0,2025-04-19,2.0,1929,0
206,Litware Home Theater System 5.1 Channel M515 Black,Litware,Black,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,17.0,6.0,9673.0,2025-07-08,2.8333333333333335,1129,0
207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,$579.00 ,203,Home Theater System,2,TV and Video,36.0,9.0,20844.0,2025-11-18,4.0,719,0
208,Litware Home Theater System 4.1 Channel M410 Silver,Litware,Silver,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,13.0,3.0,7787.0,2025-07-16,4.333333333333333,1267,0
209,Litware Home Theater System 5.1 Channel M511 Silver,Litware,Silver,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,13.0,6.0,9087.0,2025-02-25,2.1666666666666665,1161,0
210,Litware Home Theater System 2.1 Channel E210 Silver,Litware,Silver,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,8.0,2.0,2392.0,2025-12-29,4.0,1931,0
211,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Silver,$293.85 ,$639.00 ,203,Home Theater System,2,TV and Video,21.0,6.0,13419.0,2025-10-18,3.5,959,0
212,Litware Home Theater System 2.1 Channel E211 Silver,Litware,Silver,$137.60 ,$269.90 ,203,Home Theater System,2,TV and Video,16.0,3.0,4318.4,2025-12-11,5.333333333333333,1648,0
213,Litware Home Theater System 2.1 Channel E212 Silver,Litware,Silver,$152.90 ,$299.90 ,203,Home Theater System,2,TV and Video,4.0,2.0,1199.6,2025-05-13,2.0,2139,0
214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Silver,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,7.0,3.0,4193.0,2024-10-26,2.3333333333333335,1668,0
215,Litware Home Theater System 4.1 Channel M412 Silver,Litware,Silver,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,16.0,8.0,9104.0,2025-06-21,2.0,1159,0
216,Litware Home Theater System 4.1 Channel M413 Silver,Litware,Silver,$252.47 ,$549.00 ,203,Home Theater System,2,TV and Video,6.0,1.0,3294.0,2024-08-22,6.0,1800,0
217,Litware Home Theater System 5.1 Channel M512 Silver,Litware,Silver,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,20.0,4.0,13980.0,2025-11-02,5.0,935,0
218,Litware Home Theater System 5.1 Channel M513 Silver,Litware,Silver,$316.85 ,$689.00 ,203,Home Theater System,2,TV and Video,15.0,4.0,10335.0,2025-11-13,3.75,1099,0
219,Litware Home Theater System 7.1 Channel M710 Silver,Litware,Silver,$264.72 ,$799.00 ,203,Home Theater System,2,TV and Video,27.0,7.0,21573.0,2025-10-10,3.857142857142857,704,0
220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Silver,$367.43 ,"$1,109.00 ",203,Home Theater System,2,TV and Video,18.0,9.0,19962.0,2025-10-27,2.0,740,0
221,Litware Home Theater System 5.1 Channel M514 Silver,Litware,Silver,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,3.0,2.0,1797.0,2025-11-01,1.5,2033,0
222,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Silver,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,19.0,5.0,10811.0,2025-07-15,3.8,1081,0
223,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,$266.26 ,$579.00 ,203,Home Theater System,2,TV and Video,19.0,5.0,11001.0,2025-11-06,3.8,1068,0
224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Brown,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,4.0,3.0,2396.0,2025-12-11,1.3333333333333333,1929,0
225,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Brown,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,33.0,7.0,23067.0,2025-12-28,4.714285714285714,655,0
226,Litware Home Theater System 2.1 Channel E210 Brown,Litware,Brown,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,13.0,4.0,3887.0,2025-10-25,3.25,1717,0
227,Litware Home Theater System 5.1 Channel M510 Brown,Litware,Brown,$293.85 ,$639.00 ,203,Home Theater System,2,TV and Video,11.0,6.0,7029.0,2025-11-24,1.8333333333333333,1327,0
228,Litware Home Theater System 2.1 Channel E211 Brown,Litware,Brown,$137.60 ,$269.90 ,203,Home Theater System,2,TV and Video,3.0,2.0,809.6999999999999,2024-04-26,1.5,2232,0
229,Litware Home Theater System 2.1 Channel E212 Brown,Litware,Brown,$152.90 ,$299.90 ,203,Home Theater System,2,TV and Video,7.0,3.0,2099.2999999999997,2025-05-23,2.3333333333333335,1975,0
230,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Brown,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,9.0,4.0,5391.0,2025-08-30,2.25,1512,0
231,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,18.0,6.0,10242.0,2025-09-01,3.0,1105,0
232,Litware Home Theater System 4.1 Channel M413 Brown,Litware,Brown,$252.47 ,$549.00 ,203,Home Theater System,2,TV and Video,11.0,3.0,6039.0,2025-10-06,3.6666666666666665,1430,0
233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Brown,$321.44 ,$699.00 ,203,Home Theater System,2,TV and Video,14.0,5.0,9786.0,2025-07-06,2.8,1126,0
234,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,$316.85 ,$689.00 ,203,Home Theater System,2,TV and Video,4.0,3.0,2756.0,2024-06-30,1.3333333333333333,1877,0
235,Litware Home Theater System 7.1 Channel M710 Brown,Litware,Brown,$264.72 ,$799.00 ,203,Home Theater System,2,TV and Video,2.0,2.0,1598.0,2025-09-05,1.0,2057,0
236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Brown,$367.43 ,"$1,109.00 ",203,Home Theater System,2,TV and Video,15.0,5.0,16635.0,2025-07-17,3.0,839,0
237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,$275.46 ,$599.00 ,203,Home Theater System,2,TV and Video,18.0,6.0,10782.0,2025-11-25,3.0,1085,0
238,Litware Home Theater System 5.1 Channel M515 Brown,Litware,Brown,$261.66 ,$569.00 ,203,Home Theater System,2,TV and Video,11.0,4.0,6259.0,2025-08-05,2.75,1412,0
239,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,$266.26 ,$579.00 ,203,Home Theater System,2,TV and Video,11.0,4.0,6369.0,2025-09-26,2.75,1397,0
240,Contoso Home Theater System 2.1 Channel E1200 Black,Contoso,Black,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,3.0,2.0,897.0,2024-10-18,1.5,2203,0
241,Contoso Home Theater System 2.1 Channel M1210 Black,Contoso,Black,$167.73 ,$329.00 ,203,Home Theater System,2,TV and Video,15.0,6.0,4935.0,2025-12-20,2.5,1556,0
242,Contoso Home Theater System 7.1 Channel M1700 Black,Contoso,Black,$294.54 ,$889.00 ,203,Home Theater System,2,TV and Video,20.0,6.0,17780.0,2025-11-14,3.3333333333333335,807,0
243,Contoso Home Theater System 4.1 Channel M1400 Black,Contoso,Black,$208.52 ,$409.00 ,203,Home Theater System,2,TV and Video,13.0,3.0,5317.0,2025-08-07,4.333333333333333,1521,0
244,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,$197.28 ,$429.00 ,203,Home Theater System,2,TV and Video,9.0,6.0,3861.0,2025-09-11,1.5,1725,0
245,Contoso Home Theater System 5.1 Channel M1510 Black,Contoso,Black,$224.87 ,$489.00 ,203,Home Theater System,2,TV and Video,9.0,4.0,4401.0,2025-09-05,2.25,1630,0
246,Contoso Home Theater System 4.1 Channel M1410 Black,Contoso,Black,$167.73 ,$329.00 ,203,Home Theater System,2,TV and Video,18.0,5.0,5922.0,2025-11-24,3.6,1448,0
247,Contoso Home Theater System 5.1 Channel M1520 Black,Contoso,Black,$155.89 ,$339.00 ,203,Home Theater System,2,TV and Video,3.0,2.0,1017.0,2025-10-18,1.5,2180,0
248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,$183.49 ,$399.00 ,203,Home Theater System,2,TV and Video,2.0,2.0,798.0,2025-12-28,1.0,2237,0
249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,$101.46 ,$199.00 ,203,Home Theater System,2,TV and Video,8.0,3.0,1592.0,2025-09-07,2.6666666666666665,2060,0
250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Black,$243.27 ,$529.00 ,203,Home Theater System,2,TV and Video,14.0,5.0,7406.0,2025-10-30,2.8,1300,0
251,Contoso Home Theater System 4.1 Channel M1420 Black,Contoso,Black,$244.72 ,$480.00 ,203,Home Theater System,2,TV and Video,25.0,4.0,12000.0,2025-11-24,6.25,1016,0
252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,$183.54 ,$360.00 ,203,Home Theater System,2,TV and Video,18.0,4.0,6480.0,2024-11-12,4.5,1379,0
253,Contoso Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,18.0,5.0,5382.0,2025-09-21,3.6,1514,0
254,Contoso Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,$167.73 ,$329.00 ,203,Home Theater System,2,TV and Video,10.0,2.0,3290.0,2025-09-14,5.0,1801,0
255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,$294.54 ,$889.00 ,203,Home Theater System,2,TV and Video,34.0,8.0,30226.0,2025-06-25,4.25,516,0
256,Contoso Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,$208.52 ,$409.00 ,203,Home Theater System,2,TV and Video,5.0,1.0,2045.0,2024-10-10,5.0,1981,0
257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,$197.28 ,$429.00 ,203,Home Theater System,2,TV and Video,21.0,6.0,9009.0,2025-12-14,3.5,1164,0
258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,$224.87 ,$489.00 ,203,Home Theater System,2,TV and Video,16.0,2.0,7824.0,2025-12-07,8.0,1262,0
259,Contoso Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,$167.73 ,$329.00 ,203,Home Theater System,2,TV and Video,21.0,4.0,6909.0,2025-12-11,5.25,1337,0
260,Contoso Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,$155.89 ,$339.00 ,203,Home Theater System,2,TV and Video,11.0,5.0,3729.0,2025-09-19,2.2,1748,0
261,Contoso Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,$183.49 ,$399.00 ,203,Home Theater System,2,TV and Video,9.0,3.0,3591.0,2024-11-22,3.0,1765,0
262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,$101.46 ,$199.00 ,203,Home Theater System,2,TV and Video,7.0,3.0,1393.0,2025-06-29,2.3333333333333335,2096,0
263,Contoso Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,$243.27 ,$529.00 ,203,Home Theater System,2,TV and Video,14.0,6.0,7406.0,2025-07-01,2.3333333333333335,1300,0
264,Contoso Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,$244.72 ,$480.00 ,203,Home Theater System,2,TV and Video,19.0,5.0,9120.0,2025-08-16,3.8,1155,0
265,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,$183.54 ,$360.00 ,203,Home Theater System,2,TV and Video,21.0,7.0,7560.0,2025-09-19,3.0,1288,0
266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,White,$152.44 ,$299.00 ,203,Home Theater System,2,TV and Video,9.0,3.0,2691.0,2025-05-08,3.0,1888,0
